"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"Kanban-5","pnml","chain","sat-fix",5,0.111,0.0179195734076208,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,1,
"MAPK-20","pnml","chain","sat-fix",5,1.33111111111111,0.0903388682191177,9,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33111111111111,,1,
"MAPK-40","pnml","chain","sat-fix",5,11.74,0.750288833272449,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74,,1,
"MAPK-8","pnml","chain","sat-fix",5,0.142,0.0413118223595458,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,,1,
"open_system_0","pnml","chain","sat-fix",5,4.181,0.20930838492521,10,63913,70376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.181,,1,
"PaceMaker","pnml","chain","sat-fix",5,0.47,0.0466666666666667,10,52985,58991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,1,
"peterson_3_13","pnml","chain","sat-fix",5,0.007,0.00823272602348565,10,894,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,1,
"peterson_3_14","pnml","chain","sat-fix",5,0.01,0.00471404520791032,10,994,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,1,
"peterson_3_16","pnml","chain","sat-fix",5,0.016,0.00699205898780101,10,1781,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,1,
"peterson_3_17","pnml","chain","sat-fix",5,0.028,0.0103279555898864,10,1851,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,,1,
"peterson_3_36","pnml","chain","sat-fix",5,0.02,0.0105409255338946,10,1046,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,1,
"philo_dyn-3-unfolded","pnml","chain","sat-fix",5,0.177,0.0359165699921359,10,136974,153600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177,,1,
"Philosophers-10","pnml","chain","sat-fix",5,0.047,0.0226323269290239,10,5119,6902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,1,
"Philosophers-100","pnml","chain","sat-fix",5,1.552,0.0930710600682201,10,53296,72531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.552,,1,
"Philosophers-20","pnml","chain","sat-fix",5,0.142222222222222,0.0248886408717801,9,10394,14142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142222222222222,,1,
"Philosophers-200","pnml","chain","sat-fix",5,4.437,0.218227709820117,10,107162,145703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.437,,1,
"Philosophers-5","pnml","chain","sat-fix",5,0.024,0.0107496769977314,10,2397,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,1,
"Philosophers-50","pnml","chain","sat-fix",5,0.566,0.0694742158406028,10,26516,35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566,,1,
"QCertifProtocol_02-unfold","pnml","chain","sat-fix",5,0.274,0.0552167446422631,10,16924,19511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,,1,
"QCertifProtocol_06-unfold","pnml","chain","sat-fix",5,17.498,1.26588396870417,10,151011,168691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.498,,1,
"RAS-C-10","pnml","chain","sat-fix",5,0.087,0.0240601099101581,10,4365,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,,1,
"RAS-C-15","pnml","chain","sat-fix",5,0.144,0.0313404247294484,10,6705,9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,,1,
"RAS-C-20","pnml","chain","sat-fix",5,0.173,0.0408384350554447,10,9045,12447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173,,1,
