"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"SwimmingPool-2","pnml","chain-prev","none",5,6.271,0.310392224988535,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.271,,1,
"SwimmingPool-3","pnml","chain-prev","none",5,32.529,1.47491958349524,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.529,,1,
"SwimmingPool-4","pnml","chain-prev","none",5,117.707,3.04025236525596,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.707,,1,
"tcp10","pnml","chain-prev","none",5,238.344,20.9883148442175,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.344,,1,
"tcp5","pnml","chain-prev","none",5,4.281,0.571420257876032,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.281,,1,
"TokenRing-10-unfolded","pnml","chain-prev","none",5,6.474,0.831814616098777,10,3183795,3613035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.474,,1,
"TokenRing-5-unfolded","pnml","chain-prev","none",5,0.271,0.048177911028926,10,97868,112214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,,1,
"trg_1-20-0","pnml","chain-prev","none",5,1.258,0.0697296366132954,10,1223,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.258,,1,
"trg_1-50-0","pnml","chain-prev","none",5,5.637,0.336189430728173,10,1223,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.637,,1,
"unf-8x8-4stageSEN-01","pnml","chain-prev","none",5,21.961,1.97080609565392,10,3421979,3601116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.961,,1,
