Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
5174,5476,performance,done,,bfs,sat-like,5,RAS-C-15,pnml,"tg,bs,hf",0.02,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,597.0,597.0,0.12,578878464.0,768.0,588.0,908.0,746.0,0.14,452008.0,,,,,,,,,,
5183,5485,performance,done,,bfs,sat-like,5,AirplaneLD-pt-0020,pnml,"tg,bs,hf",0.08,785.0,142832.0,151347.0,17.5891,18.6967,159.0,168.0,2657.0,2657.0,0.6,308303.0,871.0,1276.0,1419.0,769.0,0.74,1567684.0,,,,,,,,,,
5195,5498,performance,done,,bfs,sat-like,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,102.0,102.0,0.0,243.0,135.0,185.0,222.0,140.0,0.01,20968.0,,,,,,,,,,
5206,5509,performance,done,,bfs,sat-like,5,RAS-C-20,pnml,"tg,bs,hf",0.02,34.0,9045.0,12447.0,9.07762,9.17883,120.0,80.0,800.0,800.0,0.2,406454747136.0,1049.0,788.0,1226.0,1016.0,0.24,629908.0,,,,,,,,,,
5209,5513,performance,done,,bfs,sat-like,5,dnawalk-01,pnml,"tg,bs,hf",0.0,225.0,21419.0,23336.0,17.871,18.95,13.0,82.0,944.0,944.0,0.15,3795.0,265.0,379.0,608.0,578.0,0.16,485776.0,,,,,,,,,,
5216,5520,performance,done,,bfs,sat-like,5,2D8_gradient_10x10_10,pnml,"tg,bs,hf",0.34,500.0,382122.0,400254.0,34.7421,35.59990999999999,100.0,684.0,11498.0,11498.0,7.4,42634215112710.0,6490.0,58824.0,52668.0,45144.0,7.79,2914568.0,,,,,,,,,,
5234,5538,performance,done,,bfs,sat-like,5,CircularTrain-012,pnml,"tg,bs,hf",0.0,50.0,1562.0,1752.0,8.988,9.258,24.0,12.0,132.0,132.0,0.02,195.0,249.0,124.0,150.0,116.0,0.03,80.0,,,,,,,,,,
5235,5539,performance,done,,bfs,sat-like,5,dnawalk-09,pnml,"tg,bs,hf",0.05,744.0,195145.0,208669.0,37.4456,39.4546,27.0,260.0,15077.0,15077.0,4.58,28209796.0,5542.0,1194.0,1917.0,1800.0,4.64,2894452.0,,,,,,,,,,
5243,5548,performance,done,,bfs,sat-like,5,simple_lbs-5,pnml,"tg,bs,hf",0.19,1220.0,567999.0,614512.0,80.70936999999998,84.9976,59.0,180.0,17519.0,17519.0,4.01,116176.0,6617.0,1556.0,3859.0,4437.0,4.23,2705060.0,,,,,,,,,,
5271,5576,performance,done,,bfs,sat-like,5,RAS-C-20,pnml,"tg,bs,hf",0.03,34.0,9045.0,12447.0,9.07762,9.17883,120.0,80.0,800.0,800.0,0.18,406454747136.0,1049.0,788.0,1226.0,1016.0,0.24,701904.0,,,,,,,,,,
