Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
9307,9861,performance,done,,bfs,sat-loop,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.01,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,275.0,275.0,0.16,1863.0,780.0,445.0,558.0,340.0,0.21,489300.0,,,,,,,,,,
9311,9865,performance,done,,bfs,sat-loop,5,peterson_3_14,pnml,"tg,bs,hf",0.0,42.0,994.0,1186.0,9.315,10.03,9.0,12.0,84.0,84.0,0.0,12.0,28.0,73.0,81.0,53.0,0.01,76.0,,,,,,,,,,
9363,9917,performance,done,,bfs,sat-loop,5,G-PPP-100-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1700.0,1700.0,26.09,14184612091.0,114221.0,11548.0,12088.0,480654.0,26.15,3045796.0,,,,,,,,,,
9376,9930,performance,done,,bfs,sat-loop,5,MAPK-20,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,1975.0,1975.0,6.16,88125763956.0,4507.0,7285.0,5980.0,19605.0,6.17,2925596.0,,,,,,,,,,
9377,9931,performance,done,,bfs,sat-loop,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,165.0,165.0,0.0,112.0,61.0,112.0,128.0,76.0,0.01,76.0,,,,,,,,,,
9398,9953,performance,done,,bfs,sat-loop,5,G-PPP-1-1,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,656.0,656.0,0.28,10380.0,1209.0,733.0,870.0,844.0,0.29,924632.0,,,,,,,,,,
9411,9966,performance,done,,bfs,sat-loop,5,G-PPP-100-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1700.0,1700.0,26.12,14184612091.0,114221.0,11548.0,12088.0,480654.0,26.17,3045864.0,,,,,,,,,,
9415,9971,performance,done,,bfs,sat-loop,5,philo_dyn-3-unfolded,pnml,"tg,bs,hf",0.04,535.0,136974.0,153600.0,64.6528,70.7235,30.0,84.0,620.0,620.0,0.17,325.0,641.0,561.0,1695.0,1743.0,0.22,762476.0,,,,,,,,,,
9450,10006,performance,done,,bfs,sat-loop,5,dnawalk-15,pnml,"tg,bs,hf",0.11,942.0,236032.0,252973.0,38.4516,39.8235,33.0,312.0,12172.0,12172.0,37.39,1860879029.0,12632.0,1434.0,2305.0,2172.0,37.52,3081264.0,,,,,,,,,,
9469,10028,performance,done,,bfs,sat-loop,5,peterson_3_36,pnml,"tg,bs,hf",0.0,31.0,1046.0,1241.0,6.474,6.782,26.0,18.0,174.0,174.0,0.02,66.0,117.0,120.0,134.0,77.0,0.02,76.0,,,,,,,,,,
9485,10045,performance,done,,bfs,sat-loop,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,36.0,36.0,0.0,11.0,50.0,90.0,100.0,50.0,0.01,76.0,,,,,,,,,,
