Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
16273,17214,performance,done,,bfs-prev,none,5,QCertifProtocol_06-unfold,pnml,"tg,bs,hf",0.08,624.0,151011.0,168691.0,40.200959999999995,42.76029000000001,270.0,116.0,7308.0,7308.0,65.4,2271960.0,359274.0,1893.0,2349.0,11511.0,65.61,3182424.0,,,,,,,,,,
16282,17223,performance,done,,bfs-prev,none,5,database2UNFOLD,pnml,"tg,bs,hf",0.0,55.0,2266.0,2914.0,9.0886,9.3111,38.0,32.0,480.0,480.0,0.07,153.0,147.0,208.0,226.0,128.0,0.07,223584.0,,,,,,,,,,
16310,17251,performance,done,,bfs-prev,none,5,G-PPP-10-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,7656.0,7656.0,1612.69,176894515156.0,128866.0,11653.0,11487.0,486397.0,1612.75,3918992.0,,,,,,,,,,
16316,17258,performance,done,,bfs-prev,none,5,simple_lbs-5,pnml,"tg,bs,hf",0.26,1220.0,567999.0,614512.0,80.70936999999998,84.9976,59.0,180.0,7920.0,7920.0,11.0,116176.0,6617.0,1556.0,3859.0,4437.0,11.31,2923164.0,,,,,,,,,,
16338,17280,performance,done,,bfs-prev,none,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,192.0,192.0,0.02,112.0,61.0,112.0,128.0,76.0,0.02,72.0,,,,,,,,,,
16367,17314,performance,done,,bfs-prev,none,5,IBM319,pnml,"tg,bs,hf",0.06,497.0,19502.0,21949.0,11.3532,12.3105,253.0,178.0,18690.0,18690.0,2.11,2482.0,1117.0,1178.0,1221.0,547.0,2.21,2846676.0,,,,,,,,,,
16374,17321,performance,done,,bfs-prev,none,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,192.0,192.0,0.02,112.0,61.0,112.0,128.0,76.0,0.02,76.0,,,,,,,,,,
16376,17323,performance,done,,bfs-prev,none,5,RAS-C-15,pnml,"tg,bs,hf",0.02,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,2940.0,2940.0,2.08,578878464.0,768.0,588.0,908.0,746.0,2.1,2880492.0,,,,,,,,,,
16379,17326,performance,done,,bfs-prev,none,5,FMS-20,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,5620.0,5620.0,55.93,6029168852784.0,5747.0,4575.0,4245.0,9983.0,55.94,3103420.0,,,,,,,,,,
16409,17356,performance,done,,bfs-prev,none,5,TokenRing-5-unfolded,pnml,"tg,bs,hf",0.05,508.0,97868.0,112214.0,49.9045,52.0558,36.0,156.0,6240.0,6240.0,0.19,166.0,456.0,490.0,1202.0,833.0,0.26,878816.0,,,,,,,,,,
16415,17362,performance,done,,bfs-prev,none,5,desel_esparza_10_3a,pnml,"tg,bs,hf",0.0,22.0,558.0,716.0,7.532999999999999,7.996,9.0,9.0,72.0,72.0,0.0,14.0,26.0,63.0,69.0,41.0,0.01,76.0,,,,,,,,,,
16420,17367,performance,done,,bfs-prev,none,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.6610000000000005,11.0,9.0,72.0,72.0,0.0,10.0,40.0,57.0,79.0,43.0,0.0,76.0,,,,,,,,,,
16421,17368,performance,done,,bfs-prev,none,5,Philosophers-50,pnml,"tg,bs,hf",0.17,41.0,26516.0,35059.0,12.252310000000001,12.394730000000001,250.0,250.0,12750.0,12750.0,9.97,7.17897987691853e+23,1575.0,1850.0,2202.0,1400.0,10.19,3068560.0,,,,,,,,,,
16435,17382,performance,done,,bfs-prev,none,5,dnawalk-09,pnml,"tg,bs,hf",0.05,744.0,195145.0,208669.0,37.4456,39.4546,27.0,260.0,5200.0,5200.0,7.23,28209796.0,5542.0,1194.0,1917.0,1800.0,7.29,2936224.0,,,,,,,,,,
16438,17385,performance,done,,bfs-prev,none,5,SwimmingPool-3,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,2107.0,2107.0,225.0,32209356.0,254594.0,12997.0,10130.0,111267.0,225.1,3421268.0,,,,,,,,,,
16447,17394,performance,done,,bfs-prev,none,5,IOTP_c3m3p3d3,pnml,"tg,bs,hf",0.0,173.0,10421.0,11521.0,11.934000000000001,12.6417,111.0,45.0,11025.0,11025.0,14.47,354176.0,5828.0,1549.0,1416.0,754.0,14.5,2994076.0,,,,,,,,,,
16448,17395,performance,done,,bfs-prev,none,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,1736.0,1736.0,0.56,1029.0,2546.0,502.0,614.0,549.0,0.58,1738012.0,,,,,,,,,,
16452,17399,performance,done,,bfs-prev,none,5,AirplaneLD-pt-0020,pnml,"tg,bs,hf",0.09,785.0,142832.0,151347.0,17.5891,18.6967,159.0,168.0,1848.0,1848.0,1.03,308303.0,871.0,1276.0,1419.0,769.0,1.17,2487992.0,,,,,,,,,,
16478,17425,performance,done,,bfs-prev,none,5,dekker-15,pnml,"tg,bs,hf",0.33,1682.0,858894.0,918960.0,58.32816,60.35399,75.0,255.0,4335.0,4335.0,106.36,278528.0,152516.0,3075.0,3227.0,738630.0,106.76,3204316.0,,,,,,,,,,
16506,17454,performance,done,,bfs-prev,none,5,circadian_clock-000100,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,11280.0,11280.0,216.5,42040402004.0,1018.0,8040.0,4064.0,1062924.0,216.51,3906816.0,,,,,,,,,,
16514,17462,performance,done,,bfs-prev,none,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,40.0,40.0,0.0,11.0,50.0,90.0,100.0,50.0,0.0,76.0,,,,,,,,,,
16519,17467,performance,done,,bfs-prev,none,5,rwmutex-r10w50,pnml,"tg,bs,hf",0.26,1291.0,981596.0,1076681.0,136.5099,150.8793,130.0,120.0,1320.0,1320.0,0.72,1074.0,2520.0,2640.0,3472.0,102560.0,1.0,1835160.0,,,,,,,,,,
16522,17471,performance,done,,bfs-prev,none,5,fourdiningphilosophers-boxed-alt,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,24.0,24.0,0.01,7.0,38.0,72.0,76.0,40.0,0.01,72.0,,,,,,,,,,
16554,17508,performance,done,,bfs-prev,none,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.76,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,8888.0,8888.0,9.81,34877423.0,4190.0,6156.0,6853.0,3729.0,12.06,2995104.0,,,,,,,,,,
16559,17514,performance,done,,bfs-prev,none,5,G-PPP-10-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,7656.0,7656.0,1166.5,23537012497.0,120247.0,10051.0,10306.0,254376.0,1166.55,3910992.0,,,,,,,,,,
16565,17520,performance,done,,bfs-prev,none,5,IBM703,pnml,"tg,bs,hf",0.08,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,28400.0,28400.0,4.83,8370.0,1172.0,1428.0,1432.0,860.0,4.94,2907400.0,,,,,,,,,,
16568,17523,performance,done,,bfs-prev,none,5,Philosophers-50,pnml,"tg,bs,hf",0.13,41.0,26516.0,35059.0,12.252310000000001,12.394730000000001,250.0,250.0,12750.0,12750.0,11.5,7.17897987691853e+23,1575.0,1850.0,2202.0,1400.0,11.65,3067160.0,,,,,,,,,,
16569,17524,performance,done,,bfs-prev,none,5,closed_system4,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.323529999999998,27.19165,231.0,202.0,73528.0,73528.0,93.32,2409739.0,21109.0,1648.0,1950.0,1053.0,93.48,3386736.0,,,,,,,,,,
16571,17526,performance,done,,bfs-prev,none,5,peterson_4_3,pnml,"tg,bs,hf",0.0,7.0,124.0,168.0,4.29,4.44,5.0,4.0,8.0,8.0,0.0,3.0,11.0,28.0,26.0,12.0,0.0,76.0,,,,,,,,,,
16575,17531,performance,done,,bfs-prev,none,5,RAS-C-5,pnml,"tg,bs,hf",0.0,34.0,2025.0,2682.0,8.2015,8.3955,30.0,20.0,380.0,380.0,0.16,1200.0,228.0,188.0,278.0,206.0,0.17,563836.0,,,,,,,,,,
16586,17542,performance,done,,bfs-prev,none,5,desel_esparza_9_5,pnml,"tg,bs,hf",0.0,13.0,539.0,708.0,5.215,5.3420000000000005,16.0,9.0,441.0,441.0,0.04,256.0,32.0,89.0,80.0,46.0,0.04,109996.0,,,,,,,,,,
16606,17562,performance,done,,bfs-prev,none,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.05,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,2912.0,2912.0,1.97,4650.0,5421.0,894.0,1707.0,1592.0,2.05,2804360.0,,,,,,,,,,
16608,17564,performance,done,,bfs-prev,none,5,2D8_gradient_5x5_10,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,3024.0,3024.0,2.44,131128140.0,1540.0,12384.0,11088.0,9504.0,2.48,2883836.0,,,,,,,,,,
16634,17590,performance,done,,bfs-prev,none,5,FMS-2,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,580.0,580.0,0.13,3444.0,123.0,225.0,203.0,140.0,0.13,392792.0,,,,,,,,,,
16636,17592,performance,done,,bfs-prev,none,5,SwimmingPool-2,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,1407.0,1407.0,30.52,3408031.0,62174.0,6042.0,4735.0,35247.0,30.55,2977432.0,,,,,,,,,,
16687,17648,performance,done,,bfs-prev,none,5,G-PPP-100-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,8976.0,8976.0,663.67,14184612091.0,114221.0,11548.0,12088.0,480654.0,663.72,3921280.0,,,,,,,,,,
16698,17659,performance,done,,bfs-prev,none,5,2D8_gradient_10x10_10,pnml,"tg,bs,hf",0.35,500.0,382122.0,400254.0,34.7421,35.59990999999999,100.0,684.0,34884.0,34884.0,98.21,42634215112710.0,6490.0,58824.0,52668.0,45144.0,98.61,3262556.0,,,,,,,,,,
16715,17676,performance,done,,bfs-prev,none,5,dnawalk-07,pnml,"tg,bs,hf",0.05,569.0,127513.0,135138.0,28.6163,30.4998,34.0,250.0,6500.0,6500.0,12.55,432884827.0,6520.0,1205.0,1879.0,1806.0,12.6,2999196.0,,,,,,,,,,
16743,17706,performance,done,,bfs-prev,none,5,FMS-10,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,2820.0,2820.0,4.41,2501413200.0,1437.0,1525.0,1365.0,2048.0,4.41,2913072.0,,,,,,,,,,
16759,17722,performance,done,,bfs-prev,none,5,G-PPP-1-1,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1958.0,1958.0,0.56,10380.0,1209.0,733.0,870.0,844.0,0.56,1824160.0,,,,,,,,,,
